PackageName,post,N,A,Ce,Ca,I,D,PkgMod,Package,MII,NC,APIUP,Package ,SLOC ,IC,AC,BCF,PPI,SAVI,CUM,CUL
org.eclipse.jface.dialogs,4,16,1,16,108,0.129032258,0.129032258,0.919014557,org.eclipse.jface.dialogs,0.131868132,0.111111111,0.02967033,org.eclipse.jface.dialogs,1956,0.818181818,0.379391101,0.919500347,0.052631579,0.0453125,0.622924456,0.650120529
org.eclipse.jface.operation,0,4,1,6,63,0.086956522,0.086956522,0.316077444,org.eclipse.jface.operation,0.2,0.214285714,0,org.eclipse.jface.operation,257,0.5,0.976580796,1,0.375,0.1625,1,0.791946309
org.eclipse.jface.preference,4,26,0.625,13,61,0.175675676,0.199324324,0.713075318,org.eclipse.jface.preference,0.105263158,0.375,0.011612903,org.eclipse.jface.preference,3440,0.904761905,0.740046838,0.962794229,0.333333333,0.025255325,0.568686437,0.537172564
org.eclipse.jface.resource,2,11,0.222222222,10,96,0.094339623,0.683438155,0.657004897,org.eclipse.jface.resource,0,0.8,0.125,org.eclipse.jface.resource,1144,0.967213115,0.55971897,0.918918919,0.2,0.061983471,0.51325676,0.507978895
org.eclipse.jface.text,0,96,1.086956522,12,66,0.153846154,0.240802676,0.757988605,org.eclipse.jface.text,0.232758621,0,0.000534307,org.eclipse.jface.text,8561,0.96,0.473067916,0.989583333,0.333333333,0.007269965,0.351659225,0.327027359
org.eclipse.jface.text.contentassist,0,20,1,9,11,0.45,0.45,0.728035853,org.eclipse.jface.text.contentassist,0.260869565,1,0.007407407,org.eclipse.jface.text.contentassist,1960,0.9,0.981264637,0.9,0.666666667,0.042,0.450262364,0.437670841
org.eclipse.jface.text.formatter,0,3,2,3,3,0.5,1.5,0.736476862,org.eclipse.jface.text.formatter,0,0,0.0625,org.eclipse.jface.text.formatter,326,1,0.99765808,1,0,0,1,1
org.eclipse.jface.text.information,0,4,3,5,4,0.555555556,2.555555556,0.693813782,org.eclipse.jface.text.information,0.6,0.444444444,0.125,org.eclipse.jface.text.information,250,0,0.995316159,1,0.833333333,0.1625,1,1
org.eclipse.jface.text.presentation,0,4,3,3,7,0.3,2.3,1,org.eclipse.jface.text.presentation,0,0.4,0.055555556,org.eclipse.jface.text.presentation,278,1,0.990632319,1,0.846153846,0.17,1,1
org.eclipse.jface.text.reconciler,0,8,1,4,6,0.4,0.4,0.646446609,org.eclipse.jface.text.reconciler,0.4,1,0.03125,org.eclipse.jface.text.reconciler,466,0.992974239,0.978922717,0.914285714,1,0.084375,0.631539063,0.545538213
org.eclipse.jface.text.rules,0,24,0.5,5,9,0.357142857,0.142857143,0.882411053,org.eclipse.jface.text.rules,0.285714286,0.666666667,0.006944444,org.eclipse.jface.text.rules,1267,0.981264637,0.903981265,0.975,0.5,0.028819444,0.499126668,0.461929117
org.eclipse.jface.text.source,0,34,0.789473684,13,32,0.288888889,0.078362573,0.873392114,org.eclipse.jface.text.source,0.172413793,0.9,0.003218391,org.eclipse.jface.text.source,3768,0.9,0.882903981,0.966153846,0.8,0.020415225,0.565113832,0.50693708
org.eclipse.jface.util,1,7,0.75,8,94,0.078431373,0.171568627,0.49615276,org.eclipse.jface.util,0,1,0.25,org.eclipse.jface.util,425,0.8,0.655737705,1,0.333333333,0.095918367,0.599505052,0.475886053
org.eclipse.jface.viewers,6,62,1.583333333,12,107,0.100840336,0.684173669,0.619479664,org.eclipse.jface.viewers,0.047120419,0.25,0.000721501,org.eclipse.jface.viewers,5066,0.771428571,0.695550351,0.984127698,0.2,0.007944655,0.456041576,0.459558007
org.eclipse.jface.window,1,3,0.5,14,60,0.189189189,0.310810811,0.325463122,org.eclipse.jface.window,0,0.4,0,org.eclipse.jface.window,541,0.992974239,0.854800937,0.701492537,0,0.244444444,0.646845503,0.676310761
org.eclipse.jface.wizard,1,9,3.5,14,42,0.25,2.75,0.771588287,org.eclipse.jface.wizard,0.407407407,0.666666667,0.015,org.eclipse.jface.wizard,1141,0.4,0.81264637,0.802459016,0.5,0.075308642,0.615977266,0.500383912
org.eclipse.pde.ant,0,1,0,11,0,0,1,1,org.eclipse.pde.ant,,1,0,org.eclipse.pde.ant,138,1,1,1,0.2,0.5,1,1
org.eclipse.pde.core,0,9,8,4,29,0.121212121,7.121212121,0.528595479,org.eclipse.pde.core,0.433333333,0.058823529,0.060267857,org.eclipse.pde.core,108,0.99765808,0.981264637,1,1,0.075308642,1,1
org.eclipse.pde.core.build,0,4,0,3,8,0.272727273,0.727272727,0.617235728,org.eclipse.pde.core.build,0.166666667,,0.625,org.eclipse.pde.core.build,36,1,1,0,0,0,0,0
org.eclipse.pde.core.plugin,0,17,0,5,23,0.178571429,0.821428571,0.72673803,org.eclipse.pde.core.plugin,0.1,0,0.025390625,org.eclipse.pde.core.plugin,200,1,1,0,0,0.034560845,0,0
org.eclipse.pde.internal,0,5,0.25,8,5,0.615384615,0.134615385,0.893933983,org.eclipse.pde.internal,0,1,0,org.eclipse.pde.internal,243,0.6,0.988290398,1,1,0,0.515314037,0.508115345
org.eclipse.pde.internal.build,0,15,0.666666667,15,4,0.789473684,0.456140351,0.76429774,org.eclipse.pde.internal.build,0,0.5625,0,org.eclipse.pde.internal.build,1958,0.99765808,0.960187354,0.989010989,0.25,0,0.526818008,0.467841675
org.eclipse.pde.internal.build.ant,0,6,0.2,3,2,0.6,0.2,1,org.eclipse.pde.internal.build.ant,0,0.2,0,org.eclipse.pde.internal.build.ant,448,1,0.990632319,1,0.1,0.111111111,0.441197814,0.466243715
org.eclipse.pde.internal.build.tasks,0,3,0,8,0,0,1,1,org.eclipse.pde.internal.build.tasks,,1,0,org.eclipse.pde.internal.build.tasks,239,0,1,1,0,0.211111111,0.660388801,0.543400352
org.eclipse.pde.internal.builders,2,14,0.166666667,18,6,0.75,0.083333333,0.483064586,org.eclipse.pde.internal.builders,0,1,0,org.eclipse.pde.internal.builders,2185,0.666666667,0.983606557,1,0.333333333,0.048979592,0.578420291,0.492740783
org.eclipse.pde.internal.core,1,44,0.333333333,23,27,0.46,0.206666667,0.703831046,org.eclipse.pde.internal.core,0,0.444444444,0.017578125,org.eclipse.pde.internal.core,6204,0.771428571,0.737704918,0.974974975,0,0.015805785,0.536807401,0.390159045
org.eclipse.pde.internal.core.build,0,7,0.166666667,8,8,0.5,0.333333333,0.762463453,org.eclipse.pde.internal.core.build,0.142857143,0.533333333,0,org.eclipse.pde.internal.core.build,467,0.857142857,0.971896956,1,0.5,0.095918367,0.651279862,0.579850433
org.eclipse.pde.internal.core.feature,0,16,0.142857143,12,6,0.666666667,0.19047619,0.717157288,org.eclipse.pde.internal.core.feature,0,0.5,0,org.eclipse.pde.internal.core.feature,2229,0.875,0.93911007,1,0.5625,0.04296875,0.565270931,0.492346588
org.eclipse.pde.internal.core.ifeature,0,15,0,6,11,0.352941176,0.647058824,0.728035853,org.eclipse.pde.internal.core.ifeature,0.4,0,0.058333333,org.eclipse.pde.internal.core.ifeature,242,1,1,0,0,0.053239875,0,0
org.eclipse.pde.internal.core.ischema,0,18,0,4,10,0.285714286,0.714285714,0.677682007,org.eclipse.pde.internal.core.ischema,0.58490566,0,0.031176471,org.eclipse.pde.internal.core.ischema,154,1,1,0,0,0,0,0
org.eclipse.pde.internal.core.isite,0,13,0,6,6,0.5,0.5,0.887135789,org.eclipse.pde.internal.core.isite,0.214285714,0,0.038461538,org.eclipse.pde.internal.core.isite,163,1,1,0,0,0.061484543,0,0
org.eclipse.pde.internal.core.plugin,1,43,0.482758621,18,13,0.580645161,0.063403782,0.726191242,org.eclipse.pde.internal.core.plugin,0,0.925925926,0.011574074,org.eclipse.pde.internal.core.plugin,3544,0.72972973,0.847775176,1,0.153846154,0.016170903,0.498616867,0.497615802
org.eclipse.pde.internal.core.schema,0,21,0.235294118,12,8,0.6,0.164705882,0.811091395,org.eclipse.pde.internal.core.schema,0,1,0,org.eclipse.pde.internal.core.schema,2657,0.857142857,0.915690867,1,0.8,0.032879819,0.4411658,0.413240368
org.eclipse.pde.internal.core.search,0,4,0.333333333,7,1,0.875,0.208333333,0.528595479,org.eclipse.pde.internal.core.search,0,0.2,0,org.eclipse.pde.internal.core.search,230,0.99765808,0.992974239,1,0.666666667,0.162324766,0.703947718,0.709160296
org.eclipse.pde.internal.core.site,0,17,0.307692308,12,4,0.75,0.057692308,0.76429774,org.eclipse.pde.internal.core.site,0,0.571428571,0,org.eclipse.pde.internal.core.site,1754,0.764705882,0.974238876,1,0.5625,0.040484429,0.667421785,0.646114524
org.eclipse.pde.internal.core.util,0,1,0,2,2,0.5,0.5,0.292893219,org.eclipse.pde.internal.core.util,0,0.5,0,org.eclipse.pde.internal.core.util,263,1,0.995316159,1,0.1,0.5,1,1
org.eclipse.pde.internal.runtime,0,4,0.333333333,11,2,0.846153846,0.179487179,0.292893219,org.eclipse.pde.internal.runtime,0,0.25,0,org.eclipse.pde.internal.runtime,278,0.333333333,0.988290398,1,0,0.198196044,0.73642613,0.813314001
org.eclipse.pde.internal.runtime.logview,3,9,0,22,0,0,1,0.797969491,org.eclipse.pde.internal.runtime.logview,,0.75,0,org.eclipse.pde.internal.runtime.logview,941,0.444444444,1,1,0.666666667,0.075308642,0.498923337,0.552998724
org.eclipse.pde.internal.runtime.registry,0,18,0.2,15,1,0.9375,0.1375,0.575735931,org.eclipse.pde.internal.runtime.registry,,0.666666667,0,org.eclipse.pde.internal.runtime.registry,758,0.764705882,0.995316159,1,0.666666667,0,0.527809971,0.528834233
org.eclipse.pde.internal.ui,0,8,0.6,36,22,0.620689655,0.220689655,0.734100622,org.eclipse.pde.internal.ui,0,0.08,0,org.eclipse.pde.internal.ui,1084,0.4,0.894613583,1,0.166666667,0.094159725,0.474603079,0.529745802
org.eclipse.pde.internal.ui.ant,0,2,0,6,0,0,1,1,org.eclipse.pde.internal.ui.ant,,1,0,org.eclipse.pde.internal.ui.ant,96,1,1,1,0,0.3,1,0.944444444
org.eclipse.pde.internal.ui.codegen,0,3,0.5,10,4,0.714285714,0.214285714,0.532292827,org.eclipse.pde.internal.ui.codegen,0,1,0,org.eclipse.pde.internal.ui.codegen,554,0.99765808,0.988290398,0.888888889,1,0,0.569589827,0.492341787
org.eclipse.pde.internal.ui.editor,0,33,0.941176471,35,7,0.833333333,0.774509804,0.792970148,org.eclipse.pde.internal.ui.editor,0.085714286,0.5,0.006666667,org.eclipse.pde.internal.ui.editor,2721,0.533333333,0.847775176,0.968452381,1,0.021028466,0.520561593,0.522117169
org.eclipse.pde.internal.ui.editor.build,0,10,0,26,0,0,1,0.595938982,org.eclipse.pde.internal.ui.editor.build,,0.75,0,org.eclipse.pde.internal.ui.editor.build,896,0,1,1,0.166666667,0.068,0.560226901,0.555780376
org.eclipse.pde.internal.ui.editor.feature,0,48,0.043478261,49,1,0.98,0.023478261,0.410679061,org.eclipse.pde.internal.ui.editor.feature,,0.909090909,0,org.eclipse.pde.internal.ui.editor.feature,6082,0.1875,0.99765808,1,0.588235294,0.015967116,0.532876564,0.503968169
org.eclipse.pde.internal.ui.editor.manifest,0,69,0.029850746,60,6,0.909090909,0.061058345,0.472141007,org.eclipse.pde.internal.ui.editor.manifest,0,1,0,org.eclipse.pde.internal.ui.editor.manifest,9857,0.220588235,0.983606557,0.998039216,0,0.01010292,0.530345493,0.49639657
org.eclipse.pde.internal.ui.editor.schema,0,37,0.088235294,38,1,0.974358974,0.062594268,0.404156408,org.eclipse.pde.internal.ui.editor.schema,,1,0,org.eclipse.pde.internal.ui.editor.schema,3517,0.314285714,0.99765808,1,0.428571429,0.019673728,0.58742112,0.508988083
org.eclipse.pde.internal.ui.editor.site,0,32,0.103448276,40,1,0.975609756,0.079058032,0.387627564,org.eclipse.pde.internal.ui.editor.site,0,0.9,0,org.eclipse.pde.internal.ui.editor.site,3897,0.3125,0.99765808,1,0.461538462,0.021679688,0.564372525,0.5488697
org.eclipse.pde.internal.ui.editor.text,0,12,0.333333333,16,7,0.695652174,0.028985507,0.855721358,org.eclipse.pde.internal.ui.editor.text,0,0,0,org.eclipse.pde.internal.ui.editor.text,398,0.5,0.967213115,1,0.2,0,0.50344844,0.562356354
org.eclipse.pde.internal.ui.elements,0,9,0.5,4,10,0.285714286,0.214285714,0.725952484,org.eclipse.pde.internal.ui.elements,0,0.875,0,org.eclipse.pde.internal.ui.elements,172,0.875,0.25,0.952380952,0.571428571,0,0.5927603,0.618994041
org.eclipse.pde.internal.ui.feature,0,8,0,39,0,0,1,0.528595479,org.eclipse.pde.internal.ui.feature,,0,0,org.eclipse.pde.internal.ui.feature,1039,0.5,1,1,0,0.096875,0.606443633,0.619227776
org.eclipse.pde.internal.ui.launcher,0,12,0.2,35,2,0.945945946,0.145945946,0.29843924,org.eclipse.pde.internal.ui.launcher,0,1,0,org.eclipse.pde.internal.ui.launcher,2632,0.636363636,0.995316159,1,1,0.083333333,0.572032861,0.516157384
org.eclipse.pde.internal.ui.parts,0,13,0.444444444,16,14,0.533333333,0.022222222,0.381281566,org.eclipse.pde.internal.ui.parts,0.055555556,0,0,org.eclipse.pde.internal.ui.parts,808,0.769230769,0.871194379,0.99734748,0,0.048708732,0.641524152,0.696633878
org.eclipse.pde.internal.ui.preferences,0,10,0,28,9,0.756756757,0.243243243,0.412055264,org.eclipse.pde.internal.ui.preferences,0,0.714285714,0,org.eclipse.pde.internal.ui.preferences,1644,0.1,0.971896956,1,0.214285714,0.068,0.753491924,0.655134123
org.eclipse.pde.internal.ui.search,0,25,0,36,4,0.9,0.1,0.724007473,org.eclipse.pde.internal.ui.search,0,0,0,org.eclipse.pde.internal.ui.search,2057,0.36,0.985948478,1,0.333333333,0.02768,0.524458386,0.516507802
org.eclipse.pde.internal.ui.util,0,11,0.222222222,15,18,0.454545455,0.323232323,0.333333333,org.eclipse.pde.internal.ui.util,0,0.125,0,org.eclipse.pde.internal.ui.util,420,0.636363636,0.929742389,1,0,0,0.600417319,0.568200921
org.eclipse.pde.internal.ui.view,0,14,0,42,1,0.976744186,0.023255814,0.387627564,org.eclipse.pde.internal.ui.view,,1,0,org.eclipse.pde.internal.ui.view,1809,0.357142857,0.99765808,1,1,0.048979592,0.523633151,0.393805301
org.eclipse.pde.internal.ui.wizards,0,14,0.555555556,23,11,0.676470588,0.232026144,0.64492927,org.eclipse.pde.internal.ui.wizards,0,0.75,0,org.eclipse.pde.internal.ui.wizards,960,0.357142857,0.950819672,0.974789916,0.625,0.048979592,0.653232575,0.562039323
org.eclipse.pde.internal.ui.wizards.exports,0,7,0.4,30,2,0.9375,0.3375,0.765479212,org.eclipse.pde.internal.ui.wizards.exports,0,1,0,org.eclipse.pde.internal.ui.wizards.exports,951,0.571428571,0.992974239,1,1,0.142857143,0.517321029,0.504666883
org.eclipse.pde.internal.ui.wizards.extension,0,11,0.1,32,0,0,0.9,0.410744349,org.eclipse.pde.internal.ui.wizards.extension,,0.888888889,0,org.eclipse.pde.internal.ui.wizards.extension,1253,0.272727273,1,1,0.571428571,0.065702479,0.597681233,0.475671223
org.eclipse.pde.internal.ui.wizards.imports,0,15,0,41,1,0.976190476,0.023809524,0.412055264,org.eclipse.pde.internal.ui.wizards.imports,,1,0,org.eclipse.pde.internal.ui.wizards.imports,3317,0.4,0.99765808,1,0.75,0.045777778,0.667430932,0.547264194
org.eclipse.pde.internal.ui.wizards.project,0,10,0,34,3,0.918918919,0.081081081,0.60913202,org.eclipse.pde.internal.ui.wizards.project,0,0.5,0,org.eclipse.pde.internal.ui.wizards.project,1388,0.2,0.992974239,1,0.333333333,0.0692,0.529880774,0.547618769
org.eclipse.pde.internal.ui.wizards.templates,0,27,0.038461538,26,2,0.928571429,0.032967033,0.466804865,org.eclipse.pde.internal.ui.wizards.templates,0,0.875,0,org.eclipse.pde.internal.ui.wizards.templates,2842,0.518518519,0.988290398,1,0.5,0.02611454,0.573434022,0.470137754
org.eclipse.pde.ui,0,6,5,7,6,0.538461538,4.538461538,0.59175171,org.eclipse.pde.ui,0.125,0,0.21875,org.eclipse.pde.ui,66,0,0.992974239,1,0,0,1,1
org.eclipse.pde.ui.templates,0,14,2.5,30,2,0.9375,2.4375,0.871435131,org.eclipse.pde.ui.templates,0.033333333,0.411764706,0.016339869,org.eclipse.pde.ui.templates,1263,0.818181818,0.985948478,0.924651925,0,0.048979592,0.600872139,0.514328851
org.eclipse.search.internal.core,0,2,1,5,3,0.625,0.625,0.333333333,org.eclipse.search.internal.core,0.2,0.25,0,org.eclipse.search.internal.core,60,0.99765808,0.992974239,0.333333333,0.4,0.3,1,1
org.eclipse.search.internal.core.text,1,6,0.2,14,2,0.875,0.075,0.76429774,org.eclipse.search.internal.core.text,0,1,0,org.eclipse.search.internal.core.text,467,0.8,0.990632319,1,0.2,0.111111111,0.615911622,0.571086608
org.eclipse.search.internal.ui,0,36,0.028571429,32,4,0.888888889,0.082539683,0.926851023,org.eclipse.search.internal.ui,0,0.5,0,org.eclipse.search.internal.ui,3895,0.342857143,0.962529274,1,1,0.019290123,0.481721352,0.456307182
org.eclipse.search.internal.ui.text,0,10,0,33,0,0,1,0.858578644,org.eclipse.search.internal.ui.text,,0.666666667,0,org.eclipse.search.internal.ui.text,1406,0.2,1,1,0.571428571,0.068,0.539968051,0.494308469
org.eclipse.search.internal.ui.util,0,12,0.090909091,28,3,0.903225806,0.005865103,0.292893219,org.eclipse.search.internal.ui.util,0,,0,org.eclipse.search.internal.ui.util,1387,0.416666667,0.967213115,0.928571429,0.3,0.056944444,0.693661541,0.623458022
org.eclipse.search.ui,0,10,9,11,11,0.5,8.5,0.505975793,org.eclipse.search.ui,0.310344828,0.017857143,0.14375,org.eclipse.search.ui,152,1,0.974238876,1,0,0.082772586,1,1
org.eclipse.swt,0,3,0,3,135,0.02173913,0.97826087,0.555555556,org.eclipse.swt,0,0.4,0,org.eclipse.swt,487,0.99765808,0,0.666666667,0,0.19374351,0.638697904,0.464965866
org.eclipse.swt.accessibility,0,9,0.8,7,7,0.5,0.3,0.81789216,org.eclipse.swt.accessibility,0,1,0,org.eclipse.swt.accessibility,1021,0.714285714,0.983606557,1,0.365853659,0.075308642,0.412554867,0.326994663
org.eclipse.swt.custom,14,47,0.236842105,10,79,0.112359551,0.650798344,0.757798731,org.eclipse.swt.custom,0.046875,0.785714286,0.003703704,org.eclipse.swt.custom,13146,0.435897436,0.578454333,0.998449612,0.576923077,0.014803078,0.340692424,0.307183006
org.eclipse.swt.dnd,2,79,0.234375,12,34,0.260869565,0.504755435,0.858578644,org.eclipse.swt.dnd,0.12,,0.034722222,org.eclipse.swt.dnd,6379,0.792207792,0.634660422,0.973214286,0.090909091,0.008828713,0.550816804,0.448978296
org.eclipse.swt.events,0,42,1.470588235,4,72,0.052631579,0.523219814,0.505733907,org.eclipse.swt.events,0.032258065,0,0,org.eclipse.swt.events,355,0.96,0.2,0.999854862,0,0,0.404554782,0.65482762
org.eclipse.swt.graphics,13,77,0.115942029,12,121,0.090225564,0.793832407,0.871093666,org.eclipse.swt.graphics,0,0.785714286,0,org.eclipse.swt.graphics,19614,0.986666667,0.142857143,1,0.214285714,0.009057177,0.46998833,0.385623
org.eclipse.swt.internal,1,21,0.4,8,18,0.307692308,0.292307692,0.333333333,org.eclipse.swt.internal,0,0.428571429,0,org.eclipse.swt.internal,1232,0.933333333,0.2,1,0.166666667,0.032879819,0.579328804,0.501424835
org.eclipse.swt.internal.awt.win32,0,1,0,6,0,0,1,1,org.eclipse.swt.internal.awt.win32,,1,0,org.eclipse.swt.internal.awt.win32,115,1,1,1,0,0,1,1
org.eclipse.swt.internal.carbon,3,33,0,2,3,0.4,0.6,0.646446609,org.eclipse.swt.internal.carbon,0,0,0,org.eclipse.swt.internal.carbon,1509,1,0.903981265,0,0,0.025433305,0,0.190438527
org.eclipse.swt.internal.gtk,6,66,0,2,5,0.285714286,0.714285714,0.42796659,org.eclipse.swt.internal.gtk,0,0.931438127,0,org.eclipse.swt.internal.gtk,2516,1,0.871194379,1,0.013377926,0.015151515,0.150221105,0.226824843
org.eclipse.swt.internal.image,0,35,0.09375,5,1,0.833333333,0.072916667,0.29436636,org.eclipse.swt.internal.image,0,,0,org.eclipse.swt.internal.image,5901,1,0.485714286,1,0.285714286,0,0.460540518,0.354409372
org.eclipse.swt.internal.motif,2,34,0.096774194,3,6,0.333333333,0.569892473,0.398612715,org.eclipse.swt.internal.motif,0,,0,org.eclipse.swt.internal.motif,1361,1,0.896955504,1,0,0.026029804,0.2,0.198902426
org.eclipse.swt.internal.ole.win32,0,52,0,4,2,0.666666667,0.333333333,0.915820621,org.eclipse.swt.internal.ole.win32,0,,0,org.eclipse.swt.internal.ole.win32,2321,0.980769231,0.557692308,1,0,0.019230769,0.190410745,0.243472262
org.eclipse.swt.internal.photon,1,28,0,2,4,0.333333333,0.666666667,0.693813782,org.eclipse.swt.internal.photon,0,,0,org.eclipse.swt.internal.photon,1170,1,0.920374707,0,0,0.035714286,0,0.215955171
org.eclipse.swt.internal.win32,3,70,0,3,8,0.272727273,0.727272727,0.478973951,org.eclipse.swt.internal.win32,0,,0,org.eclipse.swt.internal.win32,3156,0.99765808,0.779859485,1,0,0.014015961,0.111908735,0.141704747
org.eclipse.swt.layout,2,8,0,5,89,0.053191489,0.946808511,0.471159838,org.eclipse.swt.layout,,0,0,org.eclipse.swt.layout,774,0.5,0.555035129,1,0.4,0.084375,0.596700896,0.636063396
org.eclipse.swt.ole.win32,1,15,0.071428571,8,4,0.666666667,0.261904762,0.76429774,org.eclipse.swt.ole.win32,0,0.233333333,0,org.eclipse.swt.ole.win32,3432,0.785714286,0.953161593,1,0.058823529,0.043111111,0.471272653,0.483652014
org.eclipse.swt.printing,0,13,0,7,2,0.777777778,0.222222222,0.646446609,org.eclipse.swt.printing,0,1,0,org.eclipse.swt.printing,1112,0,0.990632319,1,0.105263158,0.052662722,0.696926601,0.502340151
org.eclipse.swt.program,0,6,0,11,11,0.5,0.5,0.421458088,org.eclipse.swt.program,0,1,0,org.eclipse.swt.program,1569,1,0.974238876,1,0,0.111111111,0.689571024,0.594448785
org.eclipse.swt.widgets,71,247,0.117647059,14,154,0.083333333,0.799019608,0.976228768,org.eclipse.swt.widgets,0.002564103,1,0.001851852,org.eclipse.swt.widgets,86888,0.915690867,0.549081365,0.997778537,0,0.00283073,0.516870181,0.516326391
org.eclipse.team.core,2,9,2,8,27,0.228571429,1.228571429,0.749294548,org.eclipse.team.core,0,0,0.069444444,org.eclipse.team.core,866,0.988290398,0.885245902,0.833333333,0,0.099454829,0.461901286,0.449930327
org.eclipse.team.core.sync,0,5,0,7,13,0.35,0.65,0.860659839,org.eclipse.team.core.sync,0.666666667,0.5,0.026190476,org.eclipse.team.core.sync,415,0.992974239,0.992974239,0.552631579,0.4,0,0.733333333,0.555016181
org.eclipse.team.internal.ccvs.core,4,27,2,17,14,0.548387097,1.548387097,0.851135414,org.eclipse.team.internal.ccvs.core,0.19375,0.006369427,0.014046717,org.eclipse.team.internal.ccvs.core,2075,0.444444444,0.859484778,0.888888889,0.3,0.02999218,0.421778423,0.3973869
org.eclipse.team.internal.ccvs.core.client,3,48,0.142857143,14,10,0.583333333,0.273809524,0.892396794,org.eclipse.team.internal.ccvs.core.client,0,1,0,org.eclipse.team.internal.ccvs.core.client,3076,0.99765808,0.927400468,0.997395833,1,0.020833333,0.37919538,0.352310818
org.eclipse.team.internal.ccvs.core.client.listeners,0,14,0.4,9,3,0.75,0.15,0.292893219,org.eclipse.team.internal.ccvs.core.client.listeners,0,0.4,0.104166667,org.eclipse.team.internal.ccvs.core.client.listeners,675,0.1,0.983606557,1,1,0.048979592,0.600745884,0.655689577
org.eclipse.team.internal.ccvs.core.connection,3,10,0,12,7,0.631578947,0.368421053,0.528595479,org.eclipse.team.internal.ccvs.core.connection,0,0.666666667,0,org.eclipse.team.internal.ccvs.core.connection,1176,0.6,0.971896956,1,0.8,0.078,0.409520858,0.390460537
org.eclipse.team.internal.ccvs.core.resources,3,18,0.2,12,13,0.48,0.32,0.831799465,org.eclipse.team.internal.ccvs.core.resources,0,0,0,org.eclipse.team.internal.ccvs.core.resources,5103,0.777777778,0.915690867,1,0,0.038888889,0.604466072,0.548279847
org.eclipse.team.internal.ccvs.core.syncinfo,0,7,0,9,11,0.45,0.55,0.414261158,org.eclipse.team.internal.ccvs.core.syncinfo,0,0.132352941,0,org.eclipse.team.internal.ccvs.core.syncinfo,892,1,0.932084309,1,0.142857143,0.078301227,0.462327774,0.455143204
org.eclipse.team.internal.ccvs.core.util,2,15,0,13,8,0.619047619,0.380952381,0.668808968,org.eclipse.team.internal.ccvs.core.util,0,0,0,org.eclipse.team.internal.ccvs.core.util,2315,1,0.93911007,1,0.142857143,0,0.577440327,0.571136841
org.eclipse.team.internal.ccvs.ssh,1,12,0.090909091,13,0,0,0.909090909,0.646446609,org.eclipse.team.internal.ccvs.ssh,,0.8,0,org.eclipse.team.internal.ccvs.ssh,2544,0.916666667,0.916666667,1,1,0.056944444,0.528975567,0.380420329
org.eclipse.team.internal.ccvs.ui,7,66,0.118644068,50,6,0.892857143,0.011501211,0.74650889,org.eclipse.team.internal.ccvs.ui,0,0.333333333,0.05,org.eclipse.team.internal.ccvs.ui,9433,0.380952381,0.918032787,1,0.166666667,0.010560147,0.588457031,0.515815033
org.eclipse.team.internal.ccvs.ui.actions,5,40,0.052631579,27,2,0.931034483,0.016333938,0.333299321,org.eclipse.team.internal.ccvs.ui.actions,0,1,0,org.eclipse.team.internal.ccvs.ui.actions,3459,0.975,0.990632319,0.999575672,0.347826087,0,0.519018348,0.492777209
org.eclipse.team.internal.ccvs.ui.merge,0,10,0,25,3,0.892857143,0.107142857,0.626159199,org.eclipse.team.internal.ccvs.ui.merge,0,,0,org.eclipse.team.internal.ccvs.ui.merge,749,0.5,0.983606557,1,0.142857143,0,0.759208071,0.695735119
org.eclipse.team.internal.ccvs.ui.model,0,23,0.15,17,3,0.85,0,0.762023509,org.eclipse.team.internal.ccvs.ui.model,0,0.636363636,0,org.eclipse.team.internal.ccvs.ui.model,1123,1,0.967213115,1,0.5,0.030056711,0.721666663,0.684045734
org.eclipse.team.internal.ccvs.ui.repo,1,19,0.055555556,35,6,0.853658537,0.090785908,0.782428683,org.eclipse.team.internal.ccvs.ui.repo,0,0.5,0,org.eclipse.team.internal.ccvs.ui.repo,3161,0.210526316,0.976580796,1,0.666666667,0,0.441173805,0.474081943
org.eclipse.team.internal.ccvs.ui.sync,0,12,0.090909091,27,4,0.870967742,0.038123167,0.893933983,org.eclipse.team.internal.ccvs.ui.sync,0,,0,org.eclipse.team.internal.ccvs.ui.sync,2142,0.75,0.985948478,0.966216216,0.428571429,0,0.56637551,0.531398218
org.eclipse.team.internal.ccvs.ui.wizards,3,22,0.047619048,37,4,0.902439024,0.049941928,0.388649037,org.eclipse.team.internal.ccvs.ui.wizards,0,0.8,0,org.eclipse.team.internal.ccvs.ui.wizards,3585,0.636363636,0.978922717,1,0.2,0.034132231,0.562181,0.543568115
org.eclipse.team.internal.core,1,11,0,8,14,0.363636364,0.636363636,0.765479212,org.eclipse.team.internal.core,0,0.09375,0,org.eclipse.team.internal.core,710,0.636363636,0.946135831,1,0.285714286,0.065304704,0.706048549,0.484057001
org.eclipse.team.internal.core.simpleAccess,0,1,0,3,1,0.75,0.25,0.292893219,org.eclipse.team.internal.core.simpleAccess,,0,0,org.eclipse.team.internal.core.simpleAccess,16,1,1,0,0,0,0,0
org.eclipse.team.internal.core.streams,2,8,0.142857143,4,6,0.4,0.457142857,0.88214887,org.eclipse.team.internal.core.streams,,0.375,0,org.eclipse.team.internal.core.streams,860,0,0.5,1,0.111111111,0.084375,0.744041829,0.70394821
